variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,50.7006983,4.652547091564138,42.4266425,60.6189375,NA,NA,NA,NA
b_b_Intercept,0.0592207900425,0.020156570805425787,0.020840400000000002,0.09982420750000001,NA,NA,NA,NA
b_c_Intercept,1.116918915,0.015797287037406474,1.0868845,1.14829,NA,NA,NA,NA
sd_SPCD__a_Intercept,32.714064725,3.666617701921102,26.57927,40.734404999999995,NA,NA,NA,NA
sd_SPCD__b_Intercept,2.0141622625,0.27145883433541224,1.56993975,2.6215292499999996,NA,NA,NA,NA
sigma,7.399980875,0.030686409923985577,7.3360994999999996,7.46,NA,NA,NA,NA
"r_SPCD__a[15,Intercept]",58.9403471,6.895989038480724,45.1020325,72.2379975,NA,NA,NA,NA
"r_SPCD__a[18,Intercept]",63.689957225,9.02522992844133,46.60624,82.179185,NA,NA,NA,NA
"r_SPCD__a[19,Intercept]",46.0288131,5.346182919060515,34.70663,56.1087075,NA,NA,NA,NA
"r_SPCD__a[51,Intercept]",-10.0960404800425,6.569304408696868,-21.863925000000002,3.420698750000006,NA,NA,NA,NA
"r_SPCD__a[58,Intercept]",-15.09514342511,28.947732674456084,-64.64813749999999,42.72652500000002,NA,NA,NA,NA
"r_SPCD__a[59,Intercept]",-17.09608365982575,17.9198565513693,-38.7701325,28.622402500000018,NA,NA,NA,NA
"r_SPCD__a[62,Intercept]",-18.80162756115,31.205281209299024,-55.881904999999996,54.981922500000024,NA,NA,NA,NA
"r_SPCD__a[63,Intercept]",-27.92915185,4.797422646773945,-38.235234999999996,-19.469109999999997,NA,NA,NA,NA
"r_SPCD__a[65,Intercept]",-36.042556925,4.658511926539898,-45.98676,-27.6772125,NA,NA,NA,NA
"r_SPCD__a[66,Intercept]",-31.6655056,4.790642361086517,-42.08824499999999,-23.155099999999997,NA,NA,NA,NA
"r_SPCD__a[69,Intercept]",-38.216956775,4.6763536946143605,-48.244704999999996,-29.857274999999994,NA,NA,NA,NA
"r_SPCD__a[93,Intercept]",76.99382735,5.449464364650197,65.536305,87.74241,NA,NA,NA,NA
"r_SPCD__a[96,Intercept]",63.782611875,10.42883957641353,45.077425,85.5810225,NA,NA,NA,NA
"r_SPCD__a[102,Intercept]",-13.26296931562,5.873380530550626,-24.570132500000003,-1.3297339999999782,NA,NA,NA,NA
"r_SPCD__a[106,Intercept]",-21.22532274,4.772080745810676,-31.100780000000004,-12.941869999999996,NA,NA,NA,NA
"r_SPCD__a[108,Intercept]",17.27896634925,4.86965923896082,7.208791500000001,26.2212975,NA,NA,NA,NA
"r_SPCD__a[112,Intercept]",23.4132807783,19.75087438013069,-7.854883,68.3779375,NA,NA,NA,NA
"r_SPCD__a[113,Intercept]",0.60563823423025,6.4190927654883625,-11.4592125,13.343452500000007,NA,NA,NA,NA
"r_SPCD__a[114,Intercept]",18.46077852875,6.9293335241863865,5.147867,32.148155,NA,NA,NA,NA
"r_SPCD__a[118,Intercept]",2.8423932524775,19.85961783202937,-25.685007499999998,53.37133250000005,NA,NA,NA,NA
"r_SPCD__a[122,Intercept]",62.431817625,5.453209522228189,50.953915,72.42503500000001,NA,NA,NA,NA
"r_SPCD__a[133,Intercept]",-5.9193455521075,16.81672948788822,-26.76754,39.31006500000001,NA,NA,NA,NA
"r_SPCD__a[134,Intercept]",1.3972287984,20.410954047681688,-29.988039999999998,47.182547500000005,NA,NA,NA,NA
"r_SPCD__a[135,Intercept]",15.50804898563,18.355046017459447,-13.07187,57.520837500000006,NA,NA,NA,NA
"r_SPCD__a[140,Intercept]",-16.14774841131,18.68821921033913,-39.82259,32.17626000000001,NA,NA,NA,NA
"r_SPCD__a[143,Intercept]",4.524836547085,16.783078023074587,-20.016830000000002,43.109730000000006,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",45.475193575,5.083180344205205,34.893335,55.052885,NA,NA,NA,NA
"r_SPCD__a[300,Intercept]",-8.1173379491875,24.655192526485013,-50.642457500000006,43.406557500000005,NA,NA,NA,NA
"r_SPCD__a[313,Intercept]",5.808794910995,19.905251694046058,-24.765617499999998,52.330775,NA,NA,NA,NA
"r_SPCD__a[321,Intercept]",2.293852742875,26.70995637374269,-34.2503775,72.36434500000003,NA,NA,NA,NA
"r_SPCD__a[322,Intercept]",5.9361806813025,22.128513869831107,-27.40278,55.50296250000002,NA,NA,NA,NA
"r_SPCD__a[353,Intercept]",16.3049917371875,26.384237065450698,-36.910759999999996,71.08305,NA,NA,NA,NA
"r_SPCD__a[362,Intercept]",-4.000125459725,28.73018935831155,-49.4254875,58.658807499999995,NA,NA,NA,NA
"r_SPCD__a[475,Intercept]",-10.118018319125,23.761416309746853,-43.234410000000004,46.463845000000035,NA,NA,NA,NA
"r_SPCD__a[547,Intercept]",7.870096470672525,28.00021103066848,-33.6459425,75.73786750000001,NA,NA,NA,NA
"r_SPCD__a[600,Intercept]",-9.9380082480425,21.734274412350963,-40.9482425,40.70500500000001,NA,NA,NA,NA
"r_SPCD__a[606,Intercept]",11.59695562654,21.149161017127298,-19.2529725,62.636857500000005,NA,NA,NA,NA
"r_SPCD__a[740,Intercept]",8.483968984975,23.30983617912756,-27.201452500000002,60.29117,NA,NA,NA,NA
"r_SPCD__a[742,Intercept]",29.4218090066025,19.965515237884127,-2.43874325,75.60675500000002,NA,NA,NA,NA
"r_SPCD__a[745,Intercept]",6.71031049647,11.960906900384332,-10.421854999999999,35.28707750000002,NA,NA,NA,NA
"r_SPCD__a[746,Intercept]",57.276426425,5.394311339452512,45.89045,67.33662249999999,NA,NA,NA,NA
"r_SPCD__a[748,Intercept]",8.7626493732475,10.402640576307375,-8.863235,31.953810000000008,NA,NA,NA,NA
"r_SPCD__a[749,Intercept]",17.04564133325,6.55813481924464,4.504022,30.361335000000004,NA,NA,NA,NA
"r_SPCD__a[755,Intercept]",-23.5396029107425,18.057844049010647,-45.726119999999995,23.093377500000017,NA,NA,NA,NA
"r_SPCD__a[756,Intercept]",-18.796359069292,24.713094610781557,-45.852315,43.828455000000005,NA,NA,NA,NA
"r_SPCD__a[757,Intercept]",-3.5078713381375,25.77849073883857,-39.9025825,59.15866750000001,NA,NA,NA,NA
"r_SPCD__a[760,Intercept]",4.46468245025,30.678476453737492,-55.726605,63.296902500000016,NA,NA,NA,NA
"r_SPCD__a[800,Intercept]",-4.7836626357675,26.65593252946871,-47.120545,52.63209750000003,NA,NA,NA,NA
"r_SPCD__a[803,Intercept]",-5.971005305695,15.886646949782078,-30.339129999999997,30.68991250000001,NA,NA,NA,NA
"r_SPCD__a[810,Intercept]",-19.348867670525,11.582104800201037,-37.053642499999995,7.942487500000015,NA,NA,NA,NA
"r_SPCD__a[814,Intercept]",-3.6067494937985,5.345094033854858,-14.5995725,6.091650250000002,NA,NA,NA,NA
"r_SPCD__a[826,Intercept]",13.062017784305,23.00179387717441,-25.056635,63.44160250000003,NA,NA,NA,NA
"r_SPCD__a[829,Intercept]",-15.5449526299075,22.14789051567216,-41.4143925,42.66067250000001,NA,NA,NA,NA
"r_SPCD__a[843,Intercept]",-18.2919083627325,14.28895668826567,-39.39903,16.345307500000025,NA,NA,NA,NA
"r_SPCD__a[846,Intercept]",-14.0058307547275,20.343976966922437,-40.357822500000005,34.815750000000016,NA,NA,NA,NA
"r_SPCD__a[847,Intercept]",-36.790426925,4.993447263895642,-47.325300000000006,-27.5830225,NA,NA,NA,NA
"r_SPCD__a[902,Intercept]",3.652176353725,20.597708167989044,-25.153275,57.336767500000015,NA,NA,NA,NA
"r_SPCD__a[990,Intercept]",-5.052772529275,22.736015290989357,-38.59347,46.621340000000025,NA,NA,NA,NA
"r_SPCD__a[997,Intercept]",6.88155884082,17.741067552899036,-18.631372499999998,52.353190000000005,NA,NA,NA,NA
"r_SPCD__b[15,Intercept]",0.95654508425,0.07291515668886266,0.818185625,1.105881,NA,NA,NA,NA
"r_SPCD__b[18,Intercept]",1.16651962125,0.10918846772992605,0.963821875,1.388986,NA,NA,NA,NA
"r_SPCD__b[19,Intercept]",1.5719974025,0.08184974347702506,1.4055285,1.7263727500000001,NA,NA,NA,NA
"r_SPCD__b[51,Intercept]",3.9161092575,1.0311425813060333,2.1561145,6.367058000000001,NA,NA,NA,NA
"r_SPCD__b[58,Intercept]",0.9035921995886,0.9844491590156839,-0.033643047499999995,3.586174250000001,NA,NA,NA,NA
"r_SPCD__b[59,Intercept]",0.979663267075,0.6234054791900938,0.1959684,2.5409055000000014,NA,NA,NA,NA
"r_SPCD__b[62,Intercept]",0.768132389521725,0.89820256431967,-0.038340874999999996,3.14426025,NA,NA,NA,NA
"r_SPCD__b[63,Intercept]",1.708829955,0.1871820693385679,1.3552959999999998,2.0943275000000003,NA,NA,NA,NA
"r_SPCD__b[65,Intercept]",2.240824925,0.1982610606648173,1.849685,2.6280202499999996,NA,NA,NA,NA
"r_SPCD__b[66,Intercept]",2.79306514,0.33431677245872243,2.17760825,3.50407425,NA,NA,NA,NA
"r_SPCD__b[69,Intercept]",1.9880775025,0.24613089166883526,1.5523215,2.51154025,NA,NA,NA,NA
"r_SPCD__b[93,Intercept]",1.041559023,0.05279977659776284,0.93548095,1.1445465000000001,NA,NA,NA,NA
"r_SPCD__b[96,Intercept]",1.148358019,0.1303636505085567,0.8899591,1.4042725,NA,NA,NA,NA
"r_SPCD__b[102,Intercept]",3.307459585,0.5934418104384135,2.2516244999999997,4.559398750000001,NA,NA,NA,NA
"r_SPCD__b[106,Intercept]",1.6596180025,0.11966562224119166,1.4345679999999998,1.9010225,NA,NA,NA,NA
"r_SPCD__b[108,Intercept]",2.5858417625,0.12075897263697086,2.3447767500000003,2.8254445,NA,NA,NA,NA
"r_SPCD__b[112,Intercept]",1.459778901,0.6946690865004517,0.6514197,3.3079932500000004,NA,NA,NA,NA
"r_SPCD__b[113,Intercept]",2.0988981175,0.3076394073897653,1.51870925,2.73181925,NA,NA,NA,NA
"r_SPCD__b[114,Intercept]",2.049311495,0.25568534074567717,1.57991475,2.571631,NA,NA,NA,NA
"r_SPCD__b[118,Intercept]",1.7720899595,0.8396593002676129,0.6420698,3.9195872500000006,NA,NA,NA,NA
"r_SPCD__b[122,Intercept]",0.91029314275,0.05096747997624225,0.811885325,1.01273525,NA,NA,NA,NA
"r_SPCD__b[133,Intercept]",1.26007891375,0.5118802827619369,0.44267575,2.42256725,NA,NA,NA,NA
"r_SPCD__b[134,Intercept]",0.874831088,0.4738779394181571,0.323872225,2.00860425,NA,NA,NA,NA
"r_SPCD__b[135,Intercept]",2.04708570175,0.8680526289671702,0.7764759,4.036673,NA,NA,NA,NA
"r_SPCD__b[140,Intercept]",1.839072225,1.2037490139309124,0.38274177499999995,4.270510499999999,NA,NA,NA,NA
"r_SPCD__b[143,Intercept]",0.9972601265,0.3399890283456039,0.48160525000000004,1.7384812500000002,NA,NA,NA,NA
"r_SPCD__b[202,Intercept]",1.25650805,0.0610445878913537,1.1370797500000003,1.37842125,NA,NA,NA,NA
"r_SPCD__b[300,Intercept]",0.683325987052,0.5976747321008627,-0.030722135,2.2145597500000003,NA,NA,NA,NA
"r_SPCD__b[313,Intercept]",1.88775576525,0.9846880620406436,0.6758623500000001,4.740224750000001,NA,NA,NA,NA
"r_SPCD__b[321,Intercept]",1.64807532980475,0.9891709590923339,0.319742825,3.89955,NA,NA,NA,NA
"r_SPCD__b[322,Intercept]",1.384203173,0.7272695975486049,0.493673075,3.3328592500000007,NA,NA,NA,NA
"r_SPCD__b[353,Intercept]",2.54729172605,1.1807235276729915,0.643085525,5.160119250000002,NA,NA,NA,NA
"r_SPCD__b[362,Intercept]",1.09568127910075,0.90158211315069825,0.01905306,3.20607425,NA,NA,NA,NA
"r_SPCD__b[475,Intercept]",0.8281505223275,0.6438010999200392,0.11639107500000001,2.61110825,NA,NA,NA,NA
"r_SPCD__b[547,Intercept]",1.073668132505,0.8222804682296218,0.16689610000000002,3.0766772500000004,NA,NA,NA,NA
"r_SPCD__b[600,Intercept]",1.2875484863575,0.9506844709853536,0.17439170000000004,3.6526775000000002,NA,NA,NA,NA
"r_SPCD__b[606,Intercept]",1.6823871275,0.7794706816924728,0.630182475,3.5451437500000016,NA,NA,NA,NA
"r_SPCD__b[740,Intercept]",1.6256697777,0.939642234784402,0.46826924999999997,3.682826,NA,NA,NA,NA
"r_SPCD__b[742,Intercept]",2.30303104825,1.035309242496711,0.903255925,4.709192750000001,NA,NA,NA,NA
"r_SPCD__b[745,Intercept]",3.9227685035,1.3062708833628671,1.6369077500000002,6.769706750000001,NA,NA,NA,NA
"r_SPCD__b[746,Intercept]",1.4860973474999999,0.07400537098530695,1.3366745,1.6281420000000002,NA,NA,NA,NA
"r_SPCD__b[748,Intercept]",2.49868598125,0.6895193325842103,1.3562392500000002,4.0305695,NA,NA,NA,NA
"r_SPCD__b[749,Intercept]",2.0000586025,0.31105239157133574,1.46489575,2.6911007500000004,NA,NA,NA,NA
"r_SPCD__b[755,Intercept]",1.530466444175,1.0918435310808101,0.24909115000000004,4.042279250000001,NA,NA,NA,NA
"r_SPCD__b[756,Intercept]",0.97872947055,0.9297170308643532,0.10372145,3.396464250000001,NA,NA,NA,NA
"r_SPCD__b[757,Intercept]",0.5915941756,0.3976146804270097,0.147918325,1.8101620000000005,NA,NA,NA,NA
"r_SPCD__b[760,Intercept]",1.5072967327935,1.1353078580011509,0.016855037500000027,4.10302275,NA,NA,NA,NA
"r_SPCD__b[800,Intercept]",1.06654851830425,0.8496346103391483,0.061622695000000005,3.3802095000000016,NA,NA,NA,NA
"r_SPCD__b[803,Intercept]",0.66565688975,0.27681655735697575,0.27621715,1.32323,NA,NA,NA,NA
"r_SPCD__b[810,Intercept]",1.2308011965,0.47341360650118836,0.48616035,2.2651247500000005,NA,NA,NA,NA
"r_SPCD__b[814,Intercept]",1.4861396325,0.11471911721026849,1.2642585,1.7260855,NA,NA,NA,NA
"r_SPCD__b[826,Intercept]",1.87840725225,1.0937358264982626,0.5927553499999999,4.442535500000002,NA,NA,NA,NA
"r_SPCD__b[829,Intercept]",1.09361511005,0.8472941189938112,0.18139175000000002,3.2958630000000015,NA,NA,NA,NA
"r_SPCD__b[843,Intercept]",1.41897295175,0.7185087043023887,0.4338101,3.1833905,NA,NA,NA,NA
"r_SPCD__b[846,Intercept]",0.828307225525,0.5406567312560894,0.201913225,2.2264710000000005,NA,NA,NA,NA
"r_SPCD__b[847,Intercept]",3.651558195,0.9635886198154798,2.0898220000000003,5.9748909999999995,NA,NA,NA,NA
"r_SPCD__b[902,Intercept]",1.52737081075,0.638105188824528,0.593508375,3.015837500000001,NA,NA,NA,NA
"r_SPCD__b[990,Intercept]",0.918919148,0.7289860001886775,0.17937075,2.7657157499999996,NA,NA,NA,NA
"r_SPCD__b[997,Intercept]",1.9455542615,0.93384281211143,0.6610191,4.176882750000001,NA,NA,NA,NA
lprior,-19.763475225,1.501771150370695,-23.275305,-17.4788525,NA,NA,NA,NA
lp__,-102798.0505,10.944834265500544,-102821,-102778,NA,NA,NA,NA
